business_id,booking_service_id,booking_id,service_id,staff_id,duration_minutes
B001,BSB00634,B00634,SV01,S03,60
B001,BSB00635,B00635,SV01,S03,60
B001,BSB00636,B00636,SV01,S03,60
B001,BSB00637,B00637,SV01,S03,60
B001,BSB00638,B00638,SV01,S03,60
B001,BSB00639,B00639,SV02,S01,120
B001,BSB00640,B00640,SV02,S01,120
B001,BSB00641,B00641,SV02,S01,120
B001,BSB00642,B00642,SV01,S01,60
B001,BSB00643,B00643,SV01,S01,60
B001,BSB00644,B00644,SV01,S01,60
B001,BSB00645,B00645,SV01,S01,60
B001,BSB00646,B00646,SV01,S01,60
B001,BSB00647,B00647,SV01,S01,60
B001,BSB00648,B00648,SV01,S01,60
B001,BSB00649,B00649,SV01,S01,60
B001,BSB00650,B00650,SV01,S01,60
B001,BSB00651,B00651,SV01,S01,60
B001,BSB00652,B00652,SV01,S01,60
B001,BSB00653,B00653,SV01,S01,60
B001,BSB00654,B00654,SV02,S02,120
B001,BSB00655,B00655,SV02,S02,120
B001,BSB00656,B00656,SV02,S02,120
B001,BSB00657,B00657,SV02,S02,120
B001,BSB00658,B00658,SV02,S02,120
B001,BSB00659,B00659,SV02,S02,120
B001,BSB00660,B00660,SV02,S02,120
B001,BSB00661,B00661,SV02,S02,120
B001,BSB00662,B00662,SV02,S02,120
B001,BSB00663,B00663,SV02,S02,120
B001,BSB00664,B00664,SV01,S02,60
B001,BSB00665,B00665,SV01,S02,60
B001,BSB00666,B00666,SV01,S02,60
B001,BSB00667,B00667,SV01,S02,60
B001,BSB00668,B00668,SV01,S02,60
B001,BSB00669,B00669,SV01,S02,60
B001,BSB00670,B00670,SV01,S02,60
B001,BSB00671,B00671,SV01,S02,60
B001,BSB00672,B00672,SV01,S02,60
B001,BSB00673,B00673,SV01,S02,60
B001,BSB00674,B00674,SV02,S03,120
B001,BSB00675,B00675,SV02,S03,120
B001,BSB00676,B00676,SV02,S03,120
B001,BSB00677,B00677,SV02,S03,120
B001,BSB00678,B00678,SV02,S03,120
B001,BSB00679,B00679,SV02,S03,120
B001,BSB00680,B00680,SV02,S03,120
B001,BSB00681,B00681,SV02,S03,120
B001,BSB00682,B00682,SV02,S03,120
B001,BSB00683,B00683,SV02,S03,120
B001,BSB00684,B00684,SV02,S03,120
B001,BSB00685,B00685,SV02,S03,120
B001,BSB00686,B00686,SV01,S03,60
B001,BSB00687,B00687,SV01,S03,60
B001,BSB00688,B00688,SV01,S03,60
B001,BSB00689,B00689,SV01,S03,60
B001,BSB00690,B00690,SV01,S03,60
B001,BSB00691,B00691,SV01,S03,60
B001,BSB00692,B00692,SV02,S01,120
B001,BSB00693,B00693,SV02,S01,120
B001,BSB00694,B00694,SV02,S01,120
B001,BSB00695,B00695,SV02,S01,120
B001,BSB00696,B00696,SV02,S01,120
B001,BSB00697,B00697,SV02,S01,120
B001,BSB00698,B00698,SV02,S01,120
B001,BSB00699,B00699,SV02,S01,120
B001,BSB00700,B00700,SV02,S01,120
B001,BSB00701,B00701,SV02,S01,120
B001,BSB00702,B00702,SV01,S01,60
B001,BSB00703,B00703,SV01,S01,60
B001,BSB00704,B00704,SV01,S01,60
B001,BSB00705,B00705,SV01,S01,60
B001,BSB00706,B00706,SV01,S01,60
B001,BSB00707,B00707,SV01,S01,60
B001,BSB00708,B00708,SV01,S01,60
B001,BSB00709,B00709,SV01,S01,60
B001,BSB00710,B00710,SV01,S01,60
B001,BSB00711,B00711,SV01,S01,60
B001,BSB00712,B00712,SV02,S02,120
B001,BSB00713,B00713,SV02,S02,120
B001,BSB00714,B00714,SV02,S02,120
B001,BSB00715,B00715,SV02,S02,120
B001,BSB00716,B00716,SV02,S02,120
B001,BSB00717,B00717,SV02,S02,120
B001,BSB00718,B00718,SV02,S02,120
B001,BSB00719,B00719,SV02,S02,120
B001,BSB00720,B00720,SV02,S02,120
B001,BSB00721,B00721,SV02,S02,120
B001,BSB00722,B00722,SV01,S02,60
B001,BSB00723,B00723,SV01,S02,60
B001,BSB00724,B00724,SV01,S02,60
B001,BSB00725,B00725,SV01,S02,60
B001,BSB00726,B00726,SV01,S02,60
B001,BSB00727,B00727,SV01,S02,60
B001,BSB00728,B00728,SV01,S02,60
B001,BSB00729,B00729,SV01,S02,60
B001,BSB00730,B00730,SV01,S02,60
B001,BSB00731,B00731,SV01,S02,60
B001,BSB00732,B00732,SV02,S03,120
B001,BSB00733,B00733,SV02,S03,120
B001,BSB00734,B00734,SV02,S03,120
B001,BSB00735,B00735,SV02,S03,120
B001,BSB00736,B00736,SV02,S03,120
B001,BSB00737,B00737,SV02,S03,120
B001,BSB00738,B00738,SV02,S03,120
B001,BSB00739,B00739,SV02,S03,120
B001,BSB00740,B00740,SV02,S03,120
B001,BSB00741,B00741,SV02,S03,120
B001,BSB00742,B00742,SV02,S03,120
B001,BSB00743,B00743,SV02,S03,120
B001,BSB00744,B00744,SV01,S03,60
B001,BSB00745,B00745,SV01,S03,60
B001,BSB00746,B00746,SV01,S03,60
B001,BSB00747,B00747,SV01,S03,60
B001,BSB00748,B00748,SV01,S03,60
B001,BSB00749,B00749,SV01,S03,60
B001,BSB00750,B00750,SV01,S01,60
B001,BSB00751,B00751,SV01,S01,60
B001,BSB00752,B00752,SV01,S01,60
B001,BSB00753,B00753,SV01,S01,60
B001,BSB00754,B00754,SV01,S01,60
B001,BSB00755,B00755,SV01,S01,60
B001,BSB00756,B00756,SV01,S01,60
B001,BSB00757,B00757,SV01,S01,60
B001,BSB00758,B00758,SV01,S01,60
B001,BSB00759,B00759,SV01,S01,60
B001,BSB00760,B00760,SV01,S01,60
B001,BSB00761,B00761,SV01,S01,60
B001,BSB00762,B00762,SV01,S01,60
B001,BSB00763,B00763,SV01,S01,60
B001,BSB00764,B00764,SV01,S02,60
B001,BSB00765,B00765,SV01,S02,60
B001,BSB00766,B00766,SV01,S02,60
B001,BSB00767,B00767,SV01,S02,60
B001,BSB00768,B00768,SV01,S02,60
B001,BSB00769,B00769,SV01,S02,60
B001,BSB00770,B00770,SV01,S02,60
B001,BSB00771,B00771,SV01,S02,60
B001,BSB00772,B00772,SV01,S02,60
B001,BSB00773,B00773,SV01,S02,60
B001,BSB00774,B00774,SV01,S02,60
B001,BSB00775,B00775,SV01,S02,60
B001,BSB00776,B00776,SV01,S02,60
B001,BSB00777,B00777,SV01,S02,60
B001,BSB00778,B00778,SV01,S03,60
B001,BSB00779,B00779,SV01,S03,60
B001,BSB00780,B00780,SV01,S03,60
B001,BSB00781,B00781,SV01,S03,60
B001,BSB00782,B00782,SV01,S03,60
B001,BSB00783,B00783,SV01,S03,60
B001,BSB00784,B00784,SV01,S03,60
B001,BSB00785,B00785,SV01,S03,60
B001,BSB00786,B00786,SV01,S03,60
B001,BSB00787,B00787,SV01,S03,60
B001,BSB00788,B00788,SV01,S03,60
B001,BSB00789,B00789,SV01,S03,60
B001,BSB00790,B00790,SV01,S03,60
B001,BSB00791,B00791,SV01,S03,60
B001,BSB00792,B00792,SV01,S01,60
B001,BSB00793,B00793,SV01,S01,60
B001,BSB00794,B00794,SV01,S01,60
B001,BSB00795,B00795,SV01,S01,60
B001,BSB00796,B00796,SV01,S01,60
B001,BSB00797,B00797,SV01,S01,60
B001,BSB00798,B00798,SV01,S01,60
B001,BSB00799,B00799,SV01,S01,60
B001,BSB00800,B00800,SV01,S01,60
B001,BSB00801,B00801,SV01,S01,60
B001,BSB00802,B00802,SV01,S02,60
B001,BSB00803,B00803,SV01,S02,60
B001,BSB00804,B00804,SV01,S02,60
B001,BSB00805,B00805,SV01,S02,60
B001,BSB00806,B00806,SV01,S02,60
B001,BSB00807,B00807,SV01,S02,60
B001,BSB00808,B00808,SV01,S02,60
B001,BSB00809,B00809,SV01,S02,60
B001,BSB00810,B00810,SV01,S02,60
B001,BSB00811,B00811,SV01,S02,60
B001,BSB00812,B00812,SV01,S03,60
B001,BSB00813,B00813,SV01,S03,60
B001,BSB00814,B00814,SV01,S03,60
B001,BSB00815,B00815,SV01,S03,60
B001,BSB00816,B00816,SV01,S03,60
B001,BSB00817,B00817,SV01,S03,60
B001,BSB00818,B00818,SV01,S03,60
B001,BSB00819,B00819,SV01,S03,60
B001,BSB00820,B00820,SV01,S03,60
B001,BSB00821,B00821,SV01,S03,60
B001,BSB00822,B00822,SV01,S02,60
B001,BSB00823,B00823,SV01,S02,60
B001,BSB00824,B00824,SV01,S02,60
B001,BSB00825,B00825,SV01,S02,60
B001,BSB00826,B00826,SV01,S03,60
B001,BSB00827,B00827,SV02,S02,120
B001,BS_MULTI_EXTRA,B00827,SV01,S02,60
B001,BSB00828,B00828,SV01,S01,60
B001,BSB00829,B00829,SV01,S01,60
B001,BSB00830,B00830,SV01,S01,60
B001,BSB00831,B00831,SV01,S01,60
B001,BSHB00001,HB00001,SV01,S01,60
B001,BSHB00002,HB00002,SV01,S01,60
B001,BSHB00003,HB00003,SV01,S01,60
B001,BSHB00004,HB00004,SV02,S01,120
B001,BSHB00005,HB00005,SV02,S01,120
B001,BSHB00006,HB00006,SV01,S01,60
B001,BSHB00007,HB00007,SV01,S01,60
B001,BSHB00008,HB00008,SV01,S01,60
B001,BSHB00009,HB00009,SV01,S01,60
B001,BSHB00010,HB00010,SV02,S01,120
B001,BSHB00011,HB00011,SV01,S02,60
B001,BSHB00012,HB00012,SV02,S02,120
B001,BSHB00013,HB00013,SV02,S02,120
B001,BSHB00014,HB00014,SV01,S02,60
B001,BSHB00015,HB00015,SV01,S02,60
B001,BSHB00016,HB00016,SV01,S02,60
B001,BSHB00017,HB00017,SV01,S02,60
B001,BSHB00018,HB00018,SV02,S02,120
B001,BSHB00019,HB00019,SV02,S02,120
B001,BSHB00020,HB00020,SV01,S02,60
B001,BSHB00021,HB00021,SV02,S03,120
B001,BSHB00022,HB00022,SV01,S03,60
B001,BSHB00023,HB00023,SV01,S03,60
B001,BSHB00024,HB00024,SV01,S03,60
B001,BSHB00025,HB00025,SV01,S03,60
B001,BSHB00026,HB00026,SV02,S03,120
B001,BSHB00027,HB00027,SV02,S03,120
B001,BSHB00028,HB00028,SV01,S03,60
B001,BSHB00029,HB00029,SV01,S03,60
B001,BSHB00030,HB00030,SV01,S03,60
B001,BSHB00031,HB00031,SV01,S01,60
B001,BSHB00032,HB00032,SV02,S01,120
B001,BSHB00033,HB00033,SV02,S01,120
B001,BSHB00034,HB00034,SV01,S01,60
B001,BSHB00035,HB00035,SV01,S01,60
B001,BSHB00036,HB00036,SV01,S01,60
B001,BSHB00037,HB00037,SV01,S01,60
B001,BSHB00038,HB00038,SV02,S01,120
B001,BSHB00039,HB00039,SV02,S01,120
B001,BSHB00040,HB00040,SV01,S01,60
B001,BSHB00041,HB00041,SV02,S02,120
B001,BSHB00042,HB00042,SV01,S02,60
B001,BSHB00043,HB00043,SV01,S02,60
B001,BSHB00044,HB00044,SV01,S02,60
B001,BSHB00045,HB00045,SV01,S02,60
B001,BSHB00046,HB00046,SV02,S02,120
B001,BSHB00047,HB00047,SV02,S02,120
B001,BSHB00048,HB00048,SV01,S02,60
B001,BSHB00049,HB00049,SV01,S02,60
B001,BSHB00050,HB00050,SV01,S02,60
B001,BSHB00051,HB00051,SV01,S03,60
B001,BSHB00052,HB00052,SV01,S03,60
B001,BSHB00053,HB00053,SV01,S03,60
B001,BSHB00054,HB00054,SV02,S03,120
B001,BSHB00055,HB00055,SV02,S03,120
B001,BSHB00056,HB00056,SV01,S03,60
B001,BSHB00057,HB00057,SV01,S03,60
B001,BSHB00058,HB00058,SV01,S03,60
B001,BSHB00059,HB00059,SV01,S03,60
B001,BSHB00060,HB00060,SV02,S03,120
B001,BSHB00061,HB00061,SV02,S01,120
B001,BSHB00062,HB00062,SV01,S01,60
B001,BSHB00063,HB00063,SV01,S01,60
B001,BSHB00064,HB00064,SV01,S01,60
B001,BSHB00065,HB00065,SV01,S01,60
B001,BSHB00066,HB00066,SV02,S01,120
B001,BSHB00067,HB00067,SV02,S01,120
B001,BSHB00068,HB00068,SV01,S01,60
B001,BSHB00069,HB00069,SV01,S01,60
B001,BSHB00070,HB00070,SV01,S01,60
B001,BSHB00071,HB00071,SV01,S02,60
B001,BSHB00072,HB00072,SV01,S02,60
B001,BSHB00073,HB00073,SV01,S02,60
B001,BSHB00074,HB00074,SV02,S02,120
B001,BSHB00075,HB00075,SV02,S02,120
B001,BSHB00076,HB00076,SV01,S02,60
B001,BSHB00077,HB00077,SV01,S02,60
B001,BSHB00078,HB00078,SV01,S02,60
B001,BSHB00079,HB00079,SV01,S02,60
B001,BSHB00080,HB00080,SV02,S02,120
B001,BSHB00081,HB00081,SV01,S03,60
B001,BSHB00082,HB00082,SV02,S03,120
B001,BSHB00083,HB00083,SV02,S03,120
B001,BSHB00084,HB00084,SV01,S03,60
B001,BSHB00085,HB00085,SV01,S03,60
B001,BSHB00086,HB00086,SV01,S03,60
B001,BSHB00087,HB00087,SV01,S03,60
B001,BSHB00088,HB00088,SV02,S03,120
B001,BSHB00089,HB00089,SV02,S03,120
B001,BSHB00090,HB00090,SV01,S03,60
B001,BSHB00091,HB00091,SV01,S01,60
B001,BSHB00092,HB00092,SV01,S01,60
B001,BSHB00093,HB00093,SV01,S01,60
B001,BSHB00094,HB00094,SV02,S01,120
B001,BSHB00095,HB00095,SV02,S01,120
B001,BSHB00096,HB00096,SV01,S01,60
B001,BSHB00097,HB00097,SV01,S01,60
B001,BSHB00098,HB00098,SV01,S01,60
B001,BSHB00099,HB00099,SV01,S01,60
B001,BSHB00100,HB00100,SV02,S01,120
B001,BSHB00101,HB00101,SV01,S02,60
B001,BSHB00102,HB00102,SV02,S02,120
B001,BSHB00103,HB00103,SV02,S02,120
B001,BSHB00104,HB00104,SV01,S02,60
B001,BSHB00105,HB00105,SV01,S02,60
B001,BSHB00106,HB00106,SV01,S02,60
B001,BSHB00107,HB00107,SV01,S02,60
B001,BSHB00108,HB00108,SV02,S02,120
B001,BSHB00109,HB00109,SV02,S02,120
B001,BSHB00110,HB00110,SV01,S02,60
B001,BSHB00111,HB00111,SV02,S03,120
B001,BSHB00112,HB00112,SV01,S03,60
B001,BSHB00113,HB00113,SV01,S03,60
B001,BSHB00114,HB00114,SV01,S03,60
B001,BSHB00115,HB00115,SV01,S03,60
B001,BSHB00116,HB00116,SV02,S03,120
B001,BSHB00117,HB00117,SV02,S03,120
B001,BSHB00118,HB00118,SV01,S03,60
B001,BSHB00119,HB00119,SV01,S03,60
B001,BSHB00120,HB00120,SV01,S03,60
B001,BSHB00121,HB00121,SV01,S01,60
B001,BSHB00122,HB00122,SV02,S01,120
B001,BSHB00123,HB00123,SV02,S01,120
B001,BSHB00124,HB00124,SV01,S01,60
B001,BSHB00125,HB00125,SV01,S01,60
B001,BSHB00126,HB00126,SV01,S01,60
B001,BSHB00127,HB00127,SV01,S01,60
B001,BSHB00128,HB00128,SV02,S01,120
B001,BSHB00129,HB00129,SV02,S01,120
B001,BSHB00130,HB00130,SV01,S01,60
B001,BSHB00131,HB00131,SV02,S02,120
B001,BSHB00132,HB00132,SV01,S02,60
B001,BSHB00133,HB00133,SV01,S02,60
B001,BSHB00134,HB00134,SV01,S02,60
B001,BSHB00135,HB00135,SV01,S02,60
B001,BSHB00136,HB00136,SV02,S02,120
B001,BSHB00137,HB00137,SV02,S02,120
B001,BSHB00138,HB00138,SV01,S02,60
B001,BSHB00139,HB00139,SV01,S02,60
B001,BSHB00140,HB00140,SV01,S02,60
B001,BSHB00141,HB00141,SV01,S03,60
B001,BSHB00142,HB00142,SV01,S03,60
B001,BSHB00143,HB00143,SV01,S03,60
B001,BSHB00144,HB00144,SV02,S03,120
B001,BSHB00145,HB00145,SV02,S03,120
B001,BSHB00146,HB00146,SV01,S03,60
B001,BSHB00147,HB00147,SV01,S03,60
B001,BSHB00148,HB00148,SV01,S03,60
B001,BSHB00149,HB00149,SV01,S03,60
B001,BSHB00150,HB00150,SV02,S03,120
B001,BSHB00151,HB00151,SV02,S01,120
B001,BSHB00152,HB00152,SV01,S01,60
B001,BSHB00153,HB00153,SV01,S01,60
B001,BSHB00154,HB00154,SV01,S01,60
B001,BSHB00155,HB00155,SV01,S01,60
B001,BSHB00156,HB00156,SV02,S01,120
B001,BSHB00157,HB00157,SV02,S01,120
B001,BSHB00158,HB00158,SV01,S01,60
B001,BSHB00159,HB00159,SV01,S01,60
B001,BSHB00160,HB00160,SV01,S01,60
B001,BSHB00161,HB00161,SV01,S02,60
B001,BSHB00162,HB00162,SV01,S02,60
B001,BSHB00163,HB00163,SV01,S02,60
B001,BSHB00164,HB00164,SV02,S02,120
B001,BSHB00165,HB00165,SV02,S02,120
B001,BSHB00166,HB00166,SV01,S02,60
B001,BSHB00167,HB00167,SV01,S02,60
B001,BSHB00168,HB00168,SV01,S02,60
B001,BSHB00169,HB00169,SV01,S02,60
B001,BSHB00170,HB00170,SV02,S02,120
B001,BSHB00171,HB00171,SV01,S03,60
B001,BSHB00172,HB00172,SV02,S03,120
B001,BSHB00173,HB00173,SV02,S03,120
B001,BSHB00174,HB00174,SV01,S03,60
B001,BSHB00175,HB00175,SV01,S03,60
B001,BSHB00176,HB00176,SV01,S03,60
B001,BSHB00177,HB00177,SV01,S03,60
B001,BSHB00178,HB00178,SV02,S03,120
B001,BSHB00179,HB00179,SV02,S03,120
B001,BSHB00180,HB00180,SV01,S03,60
B001,BSHB00181,HB00181,SV01,S01,60
B001,BSHB00182,HB00182,SV01,S01,60
B001,BSHB00183,HB00183,SV01,S01,60
B001,BSHB00184,HB00184,SV02,S01,120
B001,BSHB00185,HB00185,SV02,S01,120
B001,BSHB00186,HB00186,SV01,S01,60
B001,BSHB00187,HB00187,SV01,S01,60
B001,BSHB00188,HB00188,SV01,S01,60
B001,BSHB00189,HB00189,SV01,S01,60
B001,BSHB00190,HB00190,SV02,S01,120
B001,BSHB00191,HB00191,SV01,S02,60
B001,BSHB00192,HB00192,SV02,S02,120
B001,BSHB00193,HB00193,SV02,S02,120
B001,BSHB00194,HB00194,SV01,S02,60
B001,BSHB00195,HB00195,SV01,S02,60
B001,BSHB00196,HB00196,SV01,S02,60
B001,BSHB00197,HB00197,SV01,S02,60
B001,BSHB00198,HB00198,SV02,S02,120
B001,BSHB00199,HB00199,SV02,S02,120
B001,BSHB00200,HB00200,SV01,S02,60
B001,BSHB00201,HB00201,SV02,S03,120
B001,BSHB00202,HB00202,SV01,S03,60
B001,BSHB00203,HB00203,SV01,S03,60
B001,BSHB00204,HB00204,SV01,S03,60
B001,BSHB00205,HB00205,SV01,S03,60
B001,BSHB00206,HB00206,SV02,S03,120
B001,BSHB00207,HB00207,SV02,S03,120
B001,BSHB00208,HB00208,SV01,S03,60
B001,BSHB00209,HB00209,SV01,S03,60
B001,BSHB00210,HB00210,SV01,S03,60
B001,BSHB00211,HB00211,SV01,S01,60
B001,BSHB00212,HB00212,SV02,S01,120
B001,BSHB00213,HB00213,SV02,S01,120
B001,BSHB00214,HB00214,SV01,S01,60
B001,BSHB00215,HB00215,SV01,S01,60
B001,BSHB00216,HB00216,SV01,S01,60
B001,BSHB00217,HB00217,SV01,S01,60
B001,BSHB00218,HB00218,SV02,S01,120
B001,BSHB00219,HB00219,SV02,S01,120
B001,BSHB00220,HB00220,SV01,S01,60
B001,BSHB00221,HB00221,SV02,S02,120
B001,BSHB00222,HB00222,SV01,S02,60
B001,BSHB00223,HB00223,SV01,S02,60
B001,BSHB00224,HB00224,SV01,S02,60
B001,BSHB00225,HB00225,SV01,S02,60
B001,BSHB00226,HB00226,SV02,S02,120
B001,BSHB00227,HB00227,SV02,S02,120
B001,BSHB00228,HB00228,SV01,S02,60
B001,BSHB00229,HB00229,SV01,S02,60
B001,BSHB00230,HB00230,SV01,S02,60
B001,BSHB00231,HB00231,SV01,S03,60
B001,BSHB00232,HB00232,SV01,S03,60
B001,BSHB00233,HB00233,SV01,S03,60
B001,BSHB00234,HB00234,SV02,S03,120
B001,BSHB00235,HB00235,SV02,S03,120
B001,BSHB00236,HB00236,SV01,S03,60
B001,BSHB00237,HB00237,SV01,S03,60
B001,BSHB00238,HB00238,SV01,S03,60
B001,BSHB00239,HB00239,SV01,S03,60
B001,BSHB00240,HB00240,SV02,S03,120
B001,BSHB00241,HB00241,SV02,S01,120
B001,BSHB00242,HB00242,SV01,S01,60
B001,BSHB00243,HB00243,SV01,S01,60
B001,BSHB00244,HB00244,SV01,S01,60
B001,BSHB00245,HB00245,SV01,S01,60
B001,BSHB00246,HB00246,SV02,S01,120
B001,BSHB00247,HB00247,SV02,S01,120
B001,BSHB00248,HB00248,SV01,S01,60
B001,BSHB00249,HB00249,SV01,S01,60
B001,BSHB00250,HB00250,SV01,S01,60
B001,BSHB00251,HB00251,SV01,S02,60
B001,BSHB00252,HB00252,SV01,S02,60
B001,BSHB00253,HB00253,SV01,S02,60
B001,BSHB00254,HB00254,SV02,S02,120
B001,BSHB00255,HB00255,SV02,S02,120
B001,BSHB00256,HB00256,SV01,S02,60
B001,BSHB00257,HB00257,SV01,S02,60
B001,BSHB00258,HB00258,SV01,S02,60
B001,BSHB00259,HB00259,SV01,S02,60
B001,BSHB00260,HB00260,SV02,S02,120
B001,BSHB00261,HB00261,SV01,S03,60
B001,BSHB00262,HB00262,SV02,S03,120
B001,BSHB00263,HB00263,SV02,S03,120
B001,BSHB00264,HB00264,SV01,S03,60
B001,BSHB00265,HB00265,SV01,S03,60
B001,BSHB00266,HB00266,SV01,S03,60
B001,BSHB00267,HB00267,SV01,S03,60
B001,BSHB00268,HB00268,SV02,S03,120
B001,BSHB00269,HB00269,SV02,S03,120
B001,BSHB00270,HB00270,SV01,S03,60
B001,BSHB00271,HB00271,SV01,S01,60
B001,BSHB00272,HB00272,SV01,S01,60
B001,BSHB00273,HB00273,SV01,S01,60
B001,BSHB00274,HB00274,SV02,S01,120
B001,BSHB00275,HB00275,SV02,S01,120
B001,BSHB00276,HB00276,SV01,S01,60
B001,BSHB00277,HB00277,SV01,S01,60
B001,BSHB00278,HB00278,SV01,S01,60
B001,BSHB00279,HB00279,SV01,S01,60
B001,BSHB00280,HB00280,SV02,S01,120
B001,BSHB00281,HB00281,SV01,S02,60
B001,BSHB00282,HB00282,SV02,S02,120
B001,BSHB00283,HB00283,SV02,S02,120
B001,BSHB00284,HB00284,SV01,S02,60
B001,BSHB00285,HB00285,SV01,S02,60
B001,BSHB00286,HB00286,SV01,S02,60
B001,BSHB00287,HB00287,SV01,S02,60
B001,BSHB00288,HB00288,SV02,S02,120
B001,BSHB00289,HB00289,SV02,S02,120
B001,BSHB00290,HB00290,SV01,S02,60
B001,BSHB00291,HB00291,SV02,S03,120
B001,BSHB00292,HB00292,SV01,S03,60
B001,BSHB00293,HB00293,SV01,S03,60
B001,BSHB00294,HB00294,SV01,S03,60
B001,BSHB00295,HB00295,SV01,S03,60
B001,BSHB00296,HB00296,SV02,S03,120
B001,BSHB00297,HB00297,SV02,S03,120
B001,BSHB00298,HB00298,SV01,S03,60
B001,BSHB00299,HB00299,SV01,S03,60
B001,BSHB00300,HB00300,SV01,S03,60
B001,BSHB00301,HB00301,SV01,S01,60
B001,BSHB00302,HB00302,SV02,S01,120
B001,BSHB00303,HB00303,SV02,S01,120
B001,BSHB00304,HB00304,SV01,S01,60
B001,BSHB00305,HB00305,SV01,S01,60
B001,BSHB00306,HB00306,SV01,S01,60
B001,BSHB00307,HB00307,SV01,S01,60
B001,BSHB00308,HB00308,SV02,S01,120
B001,BSHB00309,HB00309,SV02,S01,120
B001,BSHB00310,HB00310,SV01,S01,60
B001,BSHB00311,HB00311,SV02,S02,120
B001,BSHB00312,HB00312,SV01,S02,60
B001,BSHB00313,HB00313,SV01,S02,60
B001,BSHB00314,HB00314,SV01,S02,60
B001,BSHB00315,HB00315,SV01,S02,60
B001,BSHB00316,HB00316,SV02,S02,120
B001,BSHB00317,HB00317,SV02,S02,120
B001,BSHB00318,HB00318,SV01,S02,60
B001,BSHB00319,HB00319,SV01,S02,60
B001,BSHB00320,HB00320,SV01,S02,60
B001,BSHB00321,HB00321,SV01,S03,60
B001,BSHB00322,HB00322,SV01,S03,60
B001,BSHB00323,HB00323,SV01,S03,60
B001,BSHB00324,HB00324,SV02,S03,120
B001,BSHB00325,HB00325,SV02,S03,120
B001,BSHB00326,HB00326,SV01,S03,60
B001,BSHB00327,HB00327,SV01,S03,60
B001,BSHB00328,HB00328,SV01,S03,60
B001,BSHB00329,HB00329,SV01,S03,60
B001,BSHB00330,HB00330,SV02,S03,120
B001,BSHB00331,HB00331,SV02,S01,120
B001,BSHB00332,HB00332,SV01,S01,60
B001,BSHB00333,HB00333,SV01,S01,60
B001,BSHB00334,HB00334,SV01,S01,60
B001,BSHB00335,HB00335,SV01,S01,60
B001,BSHB00336,HB00336,SV02,S01,120
B001,BSHB00337,HB00337,SV02,S01,120
B001,BSHB00338,HB00338,SV01,S01,60
B001,BSHB00339,HB00339,SV01,S01,60
B001,BSHB00340,HB00340,SV01,S01,60
B001,BSHB00341,HB00341,SV01,S02,60
B001,BSHB00342,HB00342,SV01,S02,60
B001,BSHB00343,HB00343,SV01,S02,60
B001,BSHB00344,HB00344,SV02,S02,120
B001,BSHB00345,HB00345,SV02,S02,120
B001,BSHB00346,HB00346,SV01,S02,60
B001,BSHB00347,HB00347,SV01,S02,60
B001,BSHB00348,HB00348,SV01,S02,60
B001,BSHB00349,HB00349,SV01,S02,60
B001,BSHB00350,HB00350,SV02,S02,120
B001,BSHB00351,HB00351,SV01,S03,60
B001,BSHB00352,HB00352,SV02,S03,120
B001,BSHB00353,HB00353,SV02,S03,120
B001,BSHB00354,HB00354,SV01,S03,60
B001,BSHB00355,HB00355,SV01,S03,60
B001,BSHB00356,HB00356,SV01,S03,60
B001,BSHB00357,HB00357,SV01,S03,60
B001,BSHB00358,HB00358,SV02,S03,120
B001,BSHB00359,HB00359,SV02,S03,120
B001,BSHB00360,HB00360,SV01,S03,60
B001,BSHB00361,HB00361,SV01,S01,60
B001,BSHB00362,HB00362,SV01,S01,60
B001,BSHB00363,HB00363,SV01,S01,60
B001,BSHB00364,HB00364,SV02,S01,120
B001,BSHB00365,HB00365,SV02,S01,120
B001,BSHB00366,HB00366,SV01,S01,60
B001,BSHB00367,HB00367,SV01,S01,60
B001,BSHB00368,HB00368,SV01,S01,60
B001,BSHB00369,HB00369,SV01,S01,60
B001,BSHB00370,HB00370,SV02,S01,120
B001,BSHB00371,HB00371,SV01,S02,60
B001,BSHB00372,HB00372,SV02,S02,120
B001,BSHB00373,HB00373,SV02,S02,120
B001,BSHB00374,HB00374,SV01,S02,60
B001,BSHB00375,HB00375,SV01,S02,60
B001,BSHB00376,HB00376,SV01,S02,60
B001,BSHB00377,HB00377,SV01,S02,60
B001,BSHB00378,HB00378,SV02,S02,120
B001,BSHB00379,HB00379,SV02,S02,120
B001,BSHB00380,HB00380,SV01,S02,60
B001,BSHB00381,HB00381,SV02,S03,120
B001,BSHB00382,HB00382,SV01,S03,60
B001,BSHB00383,HB00383,SV01,S03,60
B001,BSHB00384,HB00384,SV01,S03,60
B001,BSHB00385,HB00385,SV01,S03,60
B001,BSHB00386,HB00386,SV02,S03,120
B001,BSHB00387,HB00387,SV02,S03,120
B001,BSHB00388,HB00388,SV01,S03,60
B001,BSHB00389,HB00389,SV01,S03,60
B001,BSHB00390,HB00390,SV01,S03,60
B001,BSHB00391,HB00391,SV01,S01,60
B001,BSHB00392,HB00392,SV02,S01,120
B001,BSHB00393,HB00393,SV02,S01,120
B001,BSHB00394,HB00394,SV01,S01,60
B001,BSHB00395,HB00395,SV01,S01,60
B001,BSHB00396,HB00396,SV01,S01,60
B001,BSHB00397,HB00397,SV01,S01,60
B001,BSHB00398,HB00398,SV02,S01,120
B001,BSHB00399,HB00399,SV02,S01,120
