business_id,availability_id,staff_id,work_date,shift_start,shift_end,rostered_minutes,nonbookable_minutes,bookable_minutes
B001,HAV-0-S03-3,S03,2025-06-05,2025-06-05T09:00:00+10:00,2025-06-05T17:00:00+10:00,480,0,480
B001,HAV-0-S03-4,S03,2025-06-06,2025-06-06T09:00:00+10:00,2025-06-06T15:00:00+10:00,360,0,360
B001,HAV-1-S01-0,S01,2025-06-09,2025-06-09T09:00:00+10:00,2025-06-09T17:00:00+10:00,480,0,480
B001,HAV-1-S01-1,S01,2025-06-10,2025-06-10T09:00:00+10:00,2025-06-10T17:00:00+10:00,480,0,480
B001,HAV-1-S01-2,S01,2025-06-11,2025-06-11T09:00:00+10:00,2025-06-11T17:00:00+10:00,480,0,480
B001,HAV-1-S01-3,S01,2025-06-12,2025-06-12T09:00:00+10:00,2025-06-12T17:00:00+10:00,480,0,480
B001,HAV-1-S01-4,S01,2025-06-13,2025-06-13T09:00:00+10:00,2025-06-13T15:00:00+10:00,360,0,360
B001,HAV-1-S02-0,S02,2025-06-09,2025-06-09T09:00:00+10:00,2025-06-09T17:00:00+10:00,480,0,480
B001,HAV-1-S02-1,S02,2025-06-10,2025-06-10T09:00:00+10:00,2025-06-10T17:00:00+10:00,480,0,480
B001,HAV-1-S02-2,S02,2025-06-11,2025-06-11T09:00:00+10:00,2025-06-11T17:00:00+10:00,480,0,480
B001,HAV-1-S02-3,S02,2025-06-12,2025-06-12T09:00:00+10:00,2025-06-12T17:00:00+10:00,480,0,480
B001,HAV-1-S02-4,S02,2025-06-13,2025-06-13T09:00:00+10:00,2025-06-13T15:00:00+10:00,360,0,360
B001,HAV-1-S03-0,S03,2025-06-09,2025-06-09T09:00:00+10:00,2025-06-09T17:00:00+10:00,480,0,480
B001,HAV-1-S03-1,S03,2025-06-10,2025-06-10T09:00:00+10:00,2025-06-10T17:00:00+10:00,480,0,480
B001,HAV-1-S03-2,S03,2025-06-11,2025-06-11T09:00:00+10:00,2025-06-11T17:00:00+10:00,480,0,480
B001,HAV-1-S03-3,S03,2025-06-12,2025-06-12T09:00:00+10:00,2025-06-12T17:00:00+10:00,480,0,480
B001,HAV-1-S03-4,S03,2025-06-13,2025-06-13T09:00:00+10:00,2025-06-13T15:00:00+10:00,360,0,360
B001,HAV-2-S01-0,S01,2025-06-16,2025-06-16T09:00:00+10:00,2025-06-16T17:00:00+10:00,480,0,480
B001,HAV-2-S01-1,S01,2025-06-17,2025-06-17T09:00:00+10:00,2025-06-17T17:00:00+10:00,480,0,480
B001,HAV-2-S01-2,S01,2025-06-18,2025-06-18T09:00:00+10:00,2025-06-18T17:00:00+10:00,480,0,480
B001,HAV-2-S01-3,S01,2025-06-19,2025-06-19T09:00:00+10:00,2025-06-19T17:00:00+10:00,480,0,480
B001,HAV-2-S01-4,S01,2025-06-20,2025-06-20T09:00:00+10:00,2025-06-20T15:00:00+10:00,360,0,360
B001,HAV-2-S02-0,S02,2025-06-16,2025-06-16T09:00:00+10:00,2025-06-16T17:00:00+10:00,480,0,480
B001,HAV-2-S02-1,S02,2025-06-17,2025-06-17T09:00:00+10:00,2025-06-17T17:00:00+10:00,480,0,480
B001,HAV-2-S02-2,S02,2025-06-18,2025-06-18T09:00:00+10:00,2025-06-18T17:00:00+10:00,480,0,480
B001,HAV-2-S02-3,S02,2025-06-19,2025-06-19T09:00:00+10:00,2025-06-19T17:00:00+10:00,480,0,480
B001,HAV-2-S02-4,S02,2025-06-20,2025-06-20T09:00:00+10:00,2025-06-20T15:00:00+10:00,360,0,360
B001,HAV-2-S03-0,S03,2025-06-16,2025-06-16T09:00:00+10:00,2025-06-16T17:00:00+10:00,480,0,480
B001,HAV-2-S03-1,S03,2025-06-17,2025-06-17T09:00:00+10:00,2025-06-17T17:00:00+10:00,480,0,480
B001,HAV-2-S03-2,S03,2025-06-18,2025-06-18T09:00:00+10:00,2025-06-18T17:00:00+10:00,480,0,480
B001,HAV-2-S03-3,S03,2025-06-19,2025-06-19T09:00:00+10:00,2025-06-19T17:00:00+10:00,480,0,480
B001,HAV-2-S03-4,S03,2025-06-20,2025-06-20T09:00:00+10:00,2025-06-20T15:00:00+10:00,360,0,360
B001,HAV-3-S01-0,S01,2025-06-23,2025-06-23T09:00:00+10:00,2025-06-23T17:00:00+10:00,480,0,480
B001,HAV-3-S01-1,S01,2025-06-24,2025-06-24T09:00:00+10:00,2025-06-24T17:00:00+10:00,480,0,480
B001,HAV-3-S01-2,S01,2025-06-25,2025-06-25T09:00:00+10:00,2025-06-25T17:00:00+10:00,480,0,480
B001,HAV-3-S01-3,S01,2025-06-26,2025-06-26T09:00:00+10:00,2025-06-26T17:00:00+10:00,480,0,480
B001,HAV-3-S01-4,S01,2025-06-27,2025-06-27T09:00:00+10:00,2025-06-27T15:00:00+10:00,360,0,360
B001,HAV-3-S02-0,S02,2025-06-23,2025-06-23T09:00:00+10:00,2025-06-23T17:00:00+10:00,480,0,480
B001,HAV-3-S02-1,S02,2025-06-24,2025-06-24T09:00:00+10:00,2025-06-24T17:00:00+10:00,480,0,480
B001,HAV-3-S02-2,S02,2025-06-25,2025-06-25T09:00:00+10:00,2025-06-25T17:00:00+10:00,480,0,480
B001,HAV-3-S02-3,S02,2025-06-26,2025-06-26T09:00:00+10:00,2025-06-26T17:00:00+10:00,480,0,480
B001,HAV-3-S02-4,S02,2025-06-27,2025-06-27T09:00:00+10:00,2025-06-27T15:00:00+10:00,360,0,360
B001,HAV-3-S03-0,S03,2025-06-23,2025-06-23T09:00:00+10:00,2025-06-23T17:00:00+10:00,480,0,480
B001,HAV-3-S03-1,S03,2025-06-24,2025-06-24T09:00:00+10:00,2025-06-24T17:00:00+10:00,480,0,480
B001,HAV-3-S03-2,S03,2025-06-25,2025-06-25T09:00:00+10:00,2025-06-25T17:00:00+10:00,480,0,480
B001,HAV-3-S03-3,S03,2025-06-26,2025-06-26T09:00:00+10:00,2025-06-26T17:00:00+10:00,480,0,480
B001,HAV-3-S03-4,S03,2025-06-27,2025-06-27T09:00:00+10:00,2025-06-27T15:00:00+10:00,360,0,360
B001,HAV-4-S01-0,S01,2025-06-30,2025-06-30T09:00:00+10:00,2025-06-30T17:00:00+10:00,480,0,480
B001,HAV-4-S01-1,S01,2025-07-01,2025-07-01T09:00:00+10:00,2025-07-01T17:00:00+10:00,480,0,480
B001,HAV-4-S01-2,S01,2025-07-02,2025-07-02T09:00:00+10:00,2025-07-02T17:00:00+10:00,480,0,480
B001,HAV-4-S01-3,S01,2025-07-03,2025-07-03T09:00:00+10:00,2025-07-03T17:00:00+10:00,480,0,480
B001,HAV-4-S01-4,S01,2025-07-04,2025-07-04T09:00:00+10:00,2025-07-04T15:00:00+10:00,360,0,360
B001,HAV-4-S02-0,S02,2025-06-30,2025-06-30T09:00:00+10:00,2025-06-30T17:00:00+10:00,480,0,480
B001,HAV-4-S02-1,S02,2025-07-01,2025-07-01T09:00:00+10:00,2025-07-01T17:00:00+10:00,480,0,480
B001,HAV-4-S02-2,S02,2025-07-02,2025-07-02T09:00:00+10:00,2025-07-02T17:00:00+10:00,480,0,480
B001,HAV-4-S02-3,S02,2025-07-03,2025-07-03T09:00:00+10:00,2025-07-03T17:00:00+10:00,480,0,480
B001,HAV-4-S02-4,S02,2025-07-04,2025-07-04T09:00:00+10:00,2025-07-04T15:00:00+10:00,360,0,360
B001,HAV-4-S03-0,S03,2025-06-30,2025-06-30T09:00:00+10:00,2025-06-30T17:00:00+10:00,480,0,480
B001,HAV-4-S03-1,S03,2025-07-01,2025-07-01T09:00:00+10:00,2025-07-01T17:00:00+10:00,480,0,480
B001,HAV-4-S03-2,S03,2025-07-02,2025-07-02T09:00:00+10:00,2025-07-02T17:00:00+10:00,480,0,480
B001,HAV-4-S03-3,S03,2025-07-03,2025-07-03T09:00:00+10:00,2025-07-03T17:00:00+10:00,480,0,480
B001,HAV-4-S03-4,S03,2025-07-04,2025-07-04T09:00:00+10:00,2025-07-04T15:00:00+10:00,360,0,360
B001,HAV-5-S01-0,S01,2025-07-07,2025-07-07T09:00:00+10:00,2025-07-07T17:00:00+10:00,480,0,480
B001,HAV-5-S01-1,S01,2025-07-08,2025-07-08T09:00:00+10:00,2025-07-08T17:00:00+10:00,480,0,480
B001,HAV-5-S01-2,S01,2025-07-09,2025-07-09T09:00:00+10:00,2025-07-09T17:00:00+10:00,480,0,480
B001,HAV-5-S01-3,S01,2025-07-10,2025-07-10T09:00:00+10:00,2025-07-10T17:00:00+10:00,480,0,480
B001,HAV-5-S01-4,S01,2025-07-11,2025-07-11T09:00:00+10:00,2025-07-11T15:00:00+10:00,360,0,360
B001,HAV-5-S02-0,S02,2025-07-07,2025-07-07T09:00:00+10:00,2025-07-07T17:00:00+10:00,480,0,480
B001,HAV-5-S02-1,S02,2025-07-08,2025-07-08T09:00:00+10:00,2025-07-08T17:00:00+10:00,480,0,480
B001,HAV-5-S02-2,S02,2025-07-09,2025-07-09T09:00:00+10:00,2025-07-09T17:00:00+10:00,480,0,480
B001,HAV-5-S02-3,S02,2025-07-10,2025-07-10T09:00:00+10:00,2025-07-10T17:00:00+10:00,480,0,480
B001,HAV-5-S02-4,S02,2025-07-11,2025-07-11T09:00:00+10:00,2025-07-11T15:00:00+10:00,360,0,360
B001,HAV-5-S03-0,S03,2025-07-07,2025-07-07T09:00:00+10:00,2025-07-07T17:00:00+10:00,480,0,480
B001,HAV-5-S03-1,S03,2025-07-08,2025-07-08T09:00:00+10:00,2025-07-08T17:00:00+10:00,480,0,480
B001,HAV-5-S03-2,S03,2025-07-09,2025-07-09T09:00:00+10:00,2025-07-09T17:00:00+10:00,480,0,480
B001,HAV-5-S03-3,S03,2025-07-10,2025-07-10T09:00:00+10:00,2025-07-10T17:00:00+10:00,480,0,480
B001,HAV-5-S03-4,S03,2025-07-11,2025-07-11T09:00:00+10:00,2025-07-11T15:00:00+10:00,360,0,360
B001,HAV-6-S01-0,S01,2025-07-14,2025-07-14T09:00:00+10:00,2025-07-14T17:00:00+10:00,480,0,480
B001,HAV-6-S01-1,S01,2025-07-15,2025-07-15T09:00:00+10:00,2025-07-15T17:00:00+10:00,480,0,480
B001,HAV-6-S01-2,S01,2025-07-16,2025-07-16T09:00:00+10:00,2025-07-16T17:00:00+10:00,480,0,480
B001,HAV-6-S01-3,S01,2025-07-17,2025-07-17T09:00:00+10:00,2025-07-17T17:00:00+10:00,480,0,480
B001,HAV-6-S01-4,S01,2025-07-18,2025-07-18T09:00:00+10:00,2025-07-18T15:00:00+10:00,360,0,360
B001,HAV-6-S02-0,S02,2025-07-14,2025-07-14T09:00:00+10:00,2025-07-14T17:00:00+10:00,480,0,480
B001,HAV-6-S02-1,S02,2025-07-15,2025-07-15T09:00:00+10:00,2025-07-15T17:00:00+10:00,480,0,480
B001,HAV-6-S02-2,S02,2025-07-16,2025-07-16T09:00:00+10:00,2025-07-16T17:00:00+10:00,480,0,480
B001,HAV-6-S02-3,S02,2025-07-17,2025-07-17T09:00:00+10:00,2025-07-17T17:00:00+10:00,480,0,480
B001,HAV-6-S02-4,S02,2025-07-18,2025-07-18T09:00:00+10:00,2025-07-18T15:00:00+10:00,360,0,360
B001,HAV-6-S03-0,S03,2025-07-14,2025-07-14T09:00:00+10:00,2025-07-14T17:00:00+10:00,480,0,480
B001,HAV-6-S03-1,S03,2025-07-15,2025-07-15T09:00:00+10:00,2025-07-15T17:00:00+10:00,480,0,480
B001,HAV-6-S03-2,S03,2025-07-16,2025-07-16T09:00:00+10:00,2025-07-16T17:00:00+10:00,480,0,480
B001,HAV-6-S03-3,S03,2025-07-17,2025-07-17T09:00:00+10:00,2025-07-17T17:00:00+10:00,480,0,480
B001,HAV-6-S03-4,S03,2025-07-18,2025-07-18T09:00:00+10:00,2025-07-18T15:00:00+10:00,360,0,360
B001,HAV-7-S01-0,S01,2025-07-21,2025-07-21T09:00:00+10:00,2025-07-21T17:00:00+10:00,480,0,480
B001,HAV-7-S01-1,S01,2025-07-22,2025-07-22T09:00:00+10:00,2025-07-22T17:00:00+10:00,480,0,480
B001,HAV-7-S01-2,S01,2025-07-23,2025-07-23T09:00:00+10:00,2025-07-23T17:00:00+10:00,480,0,480
B001,HAV-7-S01-3,S01,2025-07-24,2025-07-24T09:00:00+10:00,2025-07-24T17:00:00+10:00,480,0,480
B001,HAV-7-S01-4,S01,2025-07-25,2025-07-25T09:00:00+10:00,2025-07-25T15:00:00+10:00,360,0,360
B001,HAV-7-S02-0,S02,2025-07-21,2025-07-21T09:00:00+10:00,2025-07-21T17:00:00+10:00,480,0,480
B001,HAV-7-S02-1,S02,2025-07-22,2025-07-22T09:00:00+10:00,2025-07-22T17:00:00+10:00,480,0,480
B001,HAV-7-S02-2,S02,2025-07-23,2025-07-23T09:00:00+10:00,2025-07-23T17:00:00+10:00,480,0,480
B001,HAV-7-S02-3,S02,2025-07-24,2025-07-24T09:00:00+10:00,2025-07-24T17:00:00+10:00,480,0,480
B001,HAV-7-S02-4,S02,2025-07-25,2025-07-25T09:00:00+10:00,2025-07-25T15:00:00+10:00,360,0,360
B001,HAV-7-S03-0,S03,2025-07-21,2025-07-21T09:00:00+10:00,2025-07-21T17:00:00+10:00,480,0,480
B001,HAV-7-S03-1,S03,2025-07-22,2025-07-22T09:00:00+10:00,2025-07-22T17:00:00+10:00,480,0,480
B001,HAV-7-S03-2,S03,2025-07-23,2025-07-23T09:00:00+10:00,2025-07-23T17:00:00+10:00,480,0,480
B001,HAV-7-S03-3,S03,2025-07-24,2025-07-24T09:00:00+10:00,2025-07-24T17:00:00+10:00,480,0,480
B001,HAV-7-S03-4,S03,2025-07-25,2025-07-25T09:00:00+10:00,2025-07-25T15:00:00+10:00,360,0,360
B001,HAV-8-S01-0,S01,2025-07-28,2025-07-28T09:00:00+10:00,2025-07-28T17:00:00+10:00,480,0,480
B001,HAV-8-S01-1,S01,2025-07-29,2025-07-29T09:00:00+10:00,2025-07-29T17:00:00+10:00,480,0,480
B001,HAV-8-S01-2,S01,2025-07-30,2025-07-30T09:00:00+10:00,2025-07-30T17:00:00+10:00,480,0,480
B001,HAV-8-S01-3,S01,2025-07-31,2025-07-31T09:00:00+10:00,2025-07-31T17:00:00+10:00,480,0,480
B001,HAV-8-S01-4,S01,2025-08-01,2025-08-01T09:00:00+10:00,2025-08-01T15:00:00+10:00,360,0,360
B001,HAV-8-S02-0,S02,2025-07-28,2025-07-28T09:00:00+10:00,2025-07-28T17:00:00+10:00,480,0,480
B001,HAV-8-S02-1,S02,2025-07-29,2025-07-29T09:00:00+10:00,2025-07-29T17:00:00+10:00,480,0,480
B001,HAV-8-S02-2,S02,2025-07-30,2025-07-30T09:00:00+10:00,2025-07-30T17:00:00+10:00,480,0,480
B001,HAV-8-S02-3,S02,2025-07-31,2025-07-31T09:00:00+10:00,2025-07-31T17:00:00+10:00,480,0,480
B001,HAV-8-S02-4,S02,2025-08-01,2025-08-01T09:00:00+10:00,2025-08-01T15:00:00+10:00,360,0,360
B001,HAV-8-S03-0,S03,2025-07-28,2025-07-28T09:00:00+10:00,2025-07-28T17:00:00+10:00,480,0,480
B001,HAV-8-S03-1,S03,2025-07-29,2025-07-29T09:00:00+10:00,2025-07-29T17:00:00+10:00,480,0,480
B001,HAV-8-S03-2,S03,2025-07-30,2025-07-30T09:00:00+10:00,2025-07-30T17:00:00+10:00,480,0,480
B001,HAV-8-S03-3,S03,2025-07-31,2025-07-31T09:00:00+10:00,2025-07-31T17:00:00+10:00,480,0,480
B001,HAV-8-S03-4,S03,2025-08-01,2025-08-01T09:00:00+10:00,2025-08-01T15:00:00+10:00,360,0,360
B001,HAV-9-S01-0,S01,2025-08-04,2025-08-04T09:00:00+10:00,2025-08-04T17:00:00+10:00,480,0,480
B001,HAV-9-S01-1,S01,2025-08-05,2025-08-05T09:00:00+10:00,2025-08-05T17:00:00+10:00,480,0,480
B001,HAV-9-S01-2,S01,2025-08-06,2025-08-06T09:00:00+10:00,2025-08-06T17:00:00+10:00,480,0,480
B001,HAV-9-S01-3,S01,2025-08-07,2025-08-07T09:00:00+10:00,2025-08-07T17:00:00+10:00,480,0,480
B001,HAV-9-S01-4,S01,2025-08-08,2025-08-08T09:00:00+10:00,2025-08-08T15:00:00+10:00,360,0,360
B001,HAV-9-S02-0,S02,2025-08-04,2025-08-04T09:00:00+10:00,2025-08-04T17:00:00+10:00,480,0,480
B001,HAV-9-S02-1,S02,2025-08-05,2025-08-05T09:00:00+10:00,2025-08-05T17:00:00+10:00,480,0,480
B001,HAV-9-S02-2,S02,2025-08-06,2025-08-06T09:00:00+10:00,2025-08-06T17:00:00+10:00,480,0,480
B001,HAV-9-S02-3,S02,2025-08-07,2025-08-07T09:00:00+10:00,2025-08-07T17:00:00+10:00,480,0,480
B001,HAV-9-S02-4,S02,2025-08-08,2025-08-08T09:00:00+10:00,2025-08-08T15:00:00+10:00,360,0,360
B001,HAV-9-S03-0,S03,2025-08-04,2025-08-04T09:00:00+10:00,2025-08-04T17:00:00+10:00,480,0,480
B001,HAV-9-S03-1,S03,2025-08-05,2025-08-05T09:00:00+10:00,2025-08-05T17:00:00+10:00,480,0,480
B001,HAV-9-S03-2,S03,2025-08-06,2025-08-06T09:00:00+10:00,2025-08-06T17:00:00+10:00,480,0,480
B001,HAV-9-S03-3,S03,2025-08-07,2025-08-07T09:00:00+10:00,2025-08-07T17:00:00+10:00,480,0,480
B001,HAV-9-S03-4,S03,2025-08-08,2025-08-08T09:00:00+10:00,2025-08-08T15:00:00+10:00,360,0,360
B001,HAV-10-S01-0,S01,2025-08-11,2025-08-11T09:00:00+10:00,2025-08-11T17:00:00+10:00,480,0,480
B001,HAV-10-S01-1,S01,2025-08-12,2025-08-12T09:00:00+10:00,2025-08-12T17:00:00+10:00,480,0,480
B001,HAV-10-S01-2,S01,2025-08-13,2025-08-13T09:00:00+10:00,2025-08-13T17:00:00+10:00,480,0,480
B001,HAV-10-S01-3,S01,2025-08-14,2025-08-14T09:00:00+10:00,2025-08-14T17:00:00+10:00,480,0,480
B001,HAV-10-S01-4,S01,2025-08-15,2025-08-15T09:00:00+10:00,2025-08-15T15:00:00+10:00,360,0,360
B001,HAV-10-S02-0,S02,2025-08-11,2025-08-11T09:00:00+10:00,2025-08-11T17:00:00+10:00,480,0,480
B001,HAV-10-S02-1,S02,2025-08-12,2025-08-12T09:00:00+10:00,2025-08-12T17:00:00+10:00,480,0,480
B001,HAV-10-S02-2,S02,2025-08-13,2025-08-13T09:00:00+10:00,2025-08-13T17:00:00+10:00,480,0,480
B001,HAV-10-S02-3,S02,2025-08-14,2025-08-14T09:00:00+10:00,2025-08-14T17:00:00+10:00,480,0,480
B001,HAV-10-S02-4,S02,2025-08-15,2025-08-15T09:00:00+10:00,2025-08-15T15:00:00+10:00,360,0,360
B001,HAV-10-S03-0,S03,2025-08-11,2025-08-11T09:00:00+10:00,2025-08-11T17:00:00+10:00,480,0,480
B001,HAV-10-S03-1,S03,2025-08-12,2025-08-12T09:00:00+10:00,2025-08-12T17:00:00+10:00,480,0,480
B001,HAV-10-S03-2,S03,2025-08-13,2025-08-13T09:00:00+10:00,2025-08-13T17:00:00+10:00,480,0,480
B001,HAV-10-S03-3,S03,2025-08-14,2025-08-14T09:00:00+10:00,2025-08-14T17:00:00+10:00,480,0,480
B001,HAV-10-S03-4,S03,2025-08-15,2025-08-15T09:00:00+10:00,2025-08-15T15:00:00+10:00,360,0,360
B001,HAV-11-S01-0,S01,2025-08-18,2025-08-18T09:00:00+10:00,2025-08-18T17:00:00+10:00,480,0,480
B001,HAV-11-S01-1,S01,2025-08-19,2025-08-19T09:00:00+10:00,2025-08-19T17:00:00+10:00,480,0,480
B001,HAV-11-S01-2,S01,2025-08-20,2025-08-20T09:00:00+10:00,2025-08-20T17:00:00+10:00,480,0,480
B001,HAV-11-S01-3,S01,2025-08-21,2025-08-21T09:00:00+10:00,2025-08-21T17:00:00+10:00,480,0,480
B001,HAV-11-S01-4,S01,2025-08-22,2025-08-22T09:00:00+10:00,2025-08-22T15:00:00+10:00,360,0,360
B001,HAV-11-S02-0,S02,2025-08-18,2025-08-18T09:00:00+10:00,2025-08-18T17:00:00+10:00,480,0,480
B001,HAV-11-S02-1,S02,2025-08-19,2025-08-19T09:00:00+10:00,2025-08-19T17:00:00+10:00,480,0,480
B001,HAV-11-S02-2,S02,2025-08-20,2025-08-20T09:00:00+10:00,2025-08-20T17:00:00+10:00,480,0,480
B001,HAV-11-S02-3,S02,2025-08-21,2025-08-21T09:00:00+10:00,2025-08-21T17:00:00+10:00,480,0,480
B001,HAV-11-S02-4,S02,2025-08-22,2025-08-22T09:00:00+10:00,2025-08-22T15:00:00+10:00,360,0,360
B001,HAV-11-S03-0,S03,2025-08-18,2025-08-18T09:00:00+10:00,2025-08-18T17:00:00+10:00,480,0,480
B001,HAV-11-S03-1,S03,2025-08-19,2025-08-19T09:00:00+10:00,2025-08-19T17:00:00+10:00,480,0,480
B001,HAV-11-S03-2,S03,2025-08-20,2025-08-20T09:00:00+10:00,2025-08-20T17:00:00+10:00,480,0,480
B001,HAV-11-S03-3,S03,2025-08-21,2025-08-21T09:00:00+10:00,2025-08-21T17:00:00+10:00,480,0,480
B001,HAV-11-S03-4,S03,2025-08-22,2025-08-22T09:00:00+10:00,2025-08-22T15:00:00+10:00,360,0,360
B001,HAV-12-S01-0,S01,2025-08-25,2025-08-25T09:00:00+10:00,2025-08-25T17:00:00+10:00,480,0,480
B001,HAV-12-S01-1,S01,2025-08-26,2025-08-26T09:00:00+10:00,2025-08-26T17:00:00+10:00,480,0,480
B001,HAV-12-S01-2,S01,2025-08-27,2025-08-27T09:00:00+10:00,2025-08-27T17:00:00+10:00,480,0,480
B001,HAV-12-S01-3,S01,2025-08-28,2025-08-28T09:00:00+10:00,2025-08-28T17:00:00+10:00,480,0,480
B001,HAV-12-S01-4,S01,2025-08-29,2025-08-29T09:00:00+10:00,2025-08-29T15:00:00+10:00,360,0,360
B001,HAV-12-S02-0,S02,2025-08-25,2025-08-25T09:00:00+10:00,2025-08-25T17:00:00+10:00,480,0,480
B001,HAV-12-S02-1,S02,2025-08-26,2025-08-26T09:00:00+10:00,2025-08-26T17:00:00+10:00,480,0,480
B001,HAV-12-S02-2,S02,2025-08-27,2025-08-27T09:00:00+10:00,2025-08-27T17:00:00+10:00,480,0,480
B001,HAV-12-S02-3,S02,2025-08-28,2025-08-28T09:00:00+10:00,2025-08-28T17:00:00+10:00,480,0,480
B001,HAV-12-S02-4,S02,2025-08-29,2025-08-29T09:00:00+10:00,2025-08-29T15:00:00+10:00,360,0,360
B001,HAV-12-S03-0,S03,2025-08-25,2025-08-25T09:00:00+10:00,2025-08-25T17:00:00+10:00,480,0,480
B001,HAV-12-S03-1,S03,2025-08-26,2025-08-26T09:00:00+10:00,2025-08-26T17:00:00+10:00,480,0,480
B001,HAV-12-S03-2,S03,2025-08-27,2025-08-27T09:00:00+10:00,2025-08-27T17:00:00+10:00,480,0,480
B001,HAV-12-S03-3,S03,2025-08-28,2025-08-28T09:00:00+10:00,2025-08-28T17:00:00+10:00,480,0,480
B001,HAV-12-S03-4,S03,2025-08-29,2025-08-29T09:00:00+10:00,2025-08-29T15:00:00+10:00,360,0,360
B001,HAV-13-S01-0,S01,2025-09-01,2025-09-01T09:00:00+10:00,2025-09-01T17:00:00+10:00,480,0,480
B001,HAV-13-S01-1,S01,2025-09-02,2025-09-02T09:00:00+10:00,2025-09-02T17:00:00+10:00,480,0,480
B001,HAV-13-S01-2,S01,2025-09-03,2025-09-03T09:00:00+10:00,2025-09-03T17:00:00+10:00,480,0,480
B001,HAV-13-S01-3,S01,2025-09-04,2025-09-04T09:00:00+10:00,2025-09-04T17:00:00+10:00,480,0,480
B001,HAV-13-S01-4,S01,2025-09-05,2025-09-05T09:00:00+10:00,2025-09-05T15:00:00+10:00,360,0,360
B001,HAV-13-S02-0,S02,2025-09-01,2025-09-01T09:00:00+10:00,2025-09-01T17:00:00+10:00,480,0,480
B001,HAV-13-S02-1,S02,2025-09-02,2025-09-02T09:00:00+10:00,2025-09-02T17:00:00+10:00,480,0,480
B001,HAV-13-S02-2,S02,2025-09-03,2025-09-03T09:00:00+10:00,2025-09-03T17:00:00+10:00,480,0,480
B001,HAV-13-S02-3,S02,2025-09-04,2025-09-04T09:00:00+10:00,2025-09-04T17:00:00+10:00,480,0,480
B001,HAV-13-S02-4,S02,2025-09-05,2025-09-05T09:00:00+10:00,2025-09-05T15:00:00+10:00,360,0,360
B001,HAV-13-S03-0,S03,2025-09-01,2025-09-01T09:00:00+10:00,2025-09-01T17:00:00+10:00,480,0,480
B001,HAV-13-S03-1,S03,2025-09-02,2025-09-02T09:00:00+10:00,2025-09-02T17:00:00+10:00,480,0,480
B001,HAV-13-S03-2,S03,2025-09-03,2025-09-03T09:00:00+10:00,2025-09-03T17:00:00+10:00,480,0,480
B001,HAV-13-S03-3,S03,2025-09-04,2025-09-04T09:00:00+10:00,2025-09-04T17:00:00+10:00,480,0,480
B001,HAV-13-S03-4,S03,2025-09-05,2025-09-05T09:00:00+10:00,2025-09-05T15:00:00+10:00,360,0,360
B001,HAV-14-S01-0,S01,2025-09-08,2025-09-08T09:00:00+10:00,2025-09-08T17:00:00+10:00,480,0,480
B001,HAV-14-S01-1,S01,2025-09-09,2025-09-09T09:00:00+10:00,2025-09-09T17:00:00+10:00,480,0,480
B001,HAV-14-S01-2,S01,2025-09-10,2025-09-10T09:00:00+10:00,2025-09-10T17:00:00+10:00,480,0,480
B001,HAV-14-S01-3,S01,2025-09-11,2025-09-11T09:00:00+10:00,2025-09-11T17:00:00+10:00,480,0,480
B001,HAV-14-S01-4,S01,2025-09-12,2025-09-12T09:00:00+10:00,2025-09-12T15:00:00+10:00,360,0,360
B001,HAV-14-S02-0,S02,2025-09-08,2025-09-08T09:00:00+10:00,2025-09-08T17:00:00+10:00,480,0,480
B001,HAV-14-S02-1,S02,2025-09-09,2025-09-09T09:00:00+10:00,2025-09-09T17:00:00+10:00,480,0,480
B001,HAV-14-S02-2,S02,2025-09-10,2025-09-10T09:00:00+10:00,2025-09-10T17:00:00+10:00,480,0,480
B001,HAV-14-S02-3,S02,2025-09-11,2025-09-11T09:00:00+10:00,2025-09-11T17:00:00+10:00,480,0,480
B001,HAV-14-S02-4,S02,2025-09-12,2025-09-12T09:00:00+10:00,2025-09-12T15:00:00+10:00,360,0,360
B001,HAV-14-S03-0,S03,2025-09-08,2025-09-08T09:00:00+10:00,2025-09-08T17:00:00+10:00,480,0,480
B001,HAV-14-S03-1,S03,2025-09-09,2025-09-09T09:00:00+10:00,2025-09-09T17:00:00+10:00,480,0,480
B001,HAV-14-S03-2,S03,2025-09-10,2025-09-10T09:00:00+10:00,2025-09-10T17:00:00+10:00,480,0,480
B001,HAV-14-S03-3,S03,2025-09-11,2025-09-11T09:00:00+10:00,2025-09-11T17:00:00+10:00,480,0,480
B001,HAV-14-S03-4,S03,2025-09-12,2025-09-12T09:00:00+10:00,2025-09-12T15:00:00+10:00,360,0,360
B001,HAV-15-S01-0,S01,2025-09-15,2025-09-15T09:00:00+10:00,2025-09-15T17:00:00+10:00,480,0,480
B001,HAV-15-S01-1,S01,2025-09-16,2025-09-16T09:00:00+10:00,2025-09-16T17:00:00+10:00,480,0,480
B001,HAV-15-S01-2,S01,2025-09-17,2025-09-17T09:00:00+10:00,2025-09-17T17:00:00+10:00,480,0,480
B001,HAV-15-S01-3,S01,2025-09-18,2025-09-18T09:00:00+10:00,2025-09-18T17:00:00+10:00,480,0,480
B001,HAV-15-S01-4,S01,2025-09-19,2025-09-19T09:00:00+10:00,2025-09-19T15:00:00+10:00,360,0,360
